annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
11288,1,2025-11-15T11:19:29.506216Z,204,[],70.0,What's a good site for getting answers to computer software or hardware problems?. I'm looking for a site where I can ask questions about a computer problem I have - one where I can get a reliable answer quickly. Is there such a site?,2025-11-15T11:19:29.506216Z
11289,1,2025-11-15T11:24:20.505754Z,205,"[{""start"":14,""end"":19,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":50,""end"":58,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":75,""end"":81,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":229,""end"":237,""text"":""settings"",""labels"":[""UI_ELEMENT""]}]",771.584,"You can use gmail's send-through feature. Under settings -> accounts and import, edit the email address in question, and when prompted, choose to ""send email through example.com SMTP servers"". After configuring the SMTP server settings, you should be good to go.",2025-11-15T11:24:20.505754Z
11290,1,2025-11-15T11:24:29.485692Z,206,"[{""start"":4,""end"":11,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":79,""end"":86,""text"":""YouTube"",""labels"":[""SERVICE""]}]",26.707,"Can YouTube videos be viewed without using the Adobe Flash Player plugin?. Can YouTube videos be viewed without using the Adobe Flash Player plugin?  If so, what other specific software is necessary?",2025-11-15T11:24:29.485692Z
11291,1,2025-11-15T11:25:19.324807Z,207,"[{""start"":9,""end"":15,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":57,""end"":62,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":124,""end"":129,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":142,""end"":148,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":165,""end"":170,""text"":""Gmail"",""labels"":[""SERVICE""]}]",181.688,How do I import email from another email account into my Gmail account?. I have an email account with a provider other than Gmail and want to import that email into Gmail. Is it possible to do this?,2025-11-15T11:25:19.324807Z
11292,1,2025-11-15T11:25:32.576543Z,209,[],908.372,"Try SuperUser. From the FAQ: Super User is for computer enthusiasts
  and power users. If you have a
  question about computer hardware computer software",2025-11-15T11:25:32.796721Z
11293,1,2025-11-15T11:25:52.588741Z,210,"[{""start"":145,""end"":152,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":274,""end"":280,""text"":""google"",""labels"":[""SERVICE""]},{""start"":318,""end"":324,""text"":""google"",""labels"":[""SERVICE""]},{""start"":343,""end"":348,""text"":"".html"",""labels"":[""FILE_TYPE""]},{""start"":361,""end"":368,""text"":""general"",""labels"":[""UI_ELEMENT""]}]",320.433,"You can take any bit.ly link and add a + symbol to the end to see stats and details about the link.  For example, I just found this link in my Twitter feed http://bit.ly/91X2Kw if I add a + I end up at http://bit.ly/91X2Kw+ which tells me the links will send me to http://googleblog.blogspot.com/2010/06/extra-extra-google-news-redesigned-to.html In the more general case you'll want to look for a browser plugin which unshortens links.",2025-11-15T11:25:52.588741Z
11294,1,2025-11-15T11:26:01.471909Z,211,"[{""start"":3,""end"":14,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":3,""end"":9,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":66,""end"":77,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":66,""end"":72,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":110,""end"":117,""text"":""general"",""labels"":[""UI_ELEMENT""]},{""start"":119,""end"":126,""text"":""Outlook"",""labels"":[""APP""]},{""start"":232,""end"":239,""text"":""general"",""labels"":[""UI_ELEMENT""]},{""start"":268,""end"":279,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":268,""end"":274,""text"":""Google"",""labels"":[""SERVICE""]}]",235.331,"Is Google Apps good enough for business?. We are looking at using Google Apps for Business for our emails and general ""Outlook"" functions. Are there any pitfalls to look out for, or something great that may have been overlooked? In general it's more a question of, is Google Apps ready to be used by a medium-sized business?",2025-11-15T11:26:01.471909Z
11295,1,2025-11-15T11:26:19.338234Z,212,"[{""start"":18,""end"":34,""text"":""facebook friends"",""labels"":[""SERVICE""]},{""start"":18,""end"":26,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":147,""end"":163,""text"":""facebook friends"",""labels"":[""SERVICE""]},{""start"":147,""end"":155,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":171,""end"":175,""text"":"".csv"",""labels"":[""FILE_TYPE""]},{""start"":389,""end"":397,""text"":""facebook"",""labels"":[""SERVICE""]}]",241.265,"Get a list of ALL facebook friends and their details. I have used a number of different applications to get what they claim to be a list of all my facebook friends into a .csv file or a similar format.  For some reason, these applications never export all of my friends and the total number of friends listed in the file is always over 100 less than the actual number of friends I have on facebook.  How can I properly export the names of ALL my friends and their details?",2025-11-15T11:26:19.338234Z
11296,1,2025-11-15T11:26:41.232563Z,213,"[{""start"":41,""end"":48,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":208,""end"":215,""text"":""Firefox"",""labels"":[""APP""]},{""start"":255,""end"":261,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":262,""end"":268,""text"":""Chrome"",""labels"":[""APP""]},{""start"":350,""end"":355,""text"":""Opera"",""labels"":[""APP""]},{""start"":395,""end"":400,""text"":""Apple"",""labels"":[""SERVICE""]},{""start"":401,""end"":407,""text"":""Safari"",""labels"":[""APP""]},{""start"":461,""end"":467,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":468,""end"":474,""text"":""Chrome"",""labels"":[""APP""]},{""start"":497,""end"":503,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":504,""end"":510,""text"":""Chrome"",""labels"":[""APP""]}]",170.655,"Sure! You can use the HTML5 version of YouTube . All you need is a web browser that supports both the video tag in HTML5 and either the h.264 video codec or the WebM format (with VP8 codec). These include: Firefox (WebM enabled version available here ) Google Chrome (h.264 supported now, WebM enabled version available via Early Release Channel ) Opera (WebM enabled version available here ) Apple Safari (h.264, version 4+) Microsoft Internet Explorer with Google Chrome Frame installed ( Get Google Chrome Frame )",2025-11-15T11:26:41.623882Z
11297,1,2025-11-15T11:27:02.546306Z,214,"[{""start"":5,""end"":13,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":25,""end"":28,""text"":""SSL"",""labels"":[""FEATURE""]},{""start"":50,""end"":58,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":93,""end"":98,""text"":""HTTPS"",""labels"":[""FEATURE""]}]",60.623,Does Facebook provide an SSL/TLS interface?. Does Facebook only support HTTP or does it have HTTPS also?,2025-11-15T11:27:02.546306Z
11298,1,2025-11-15T11:27:39.678433Z,215,"[{""start"":33,""end"":38,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":144,""end"":150,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":240,""end"":246,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":274,""end"":280,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":294,""end"":299,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":379,""end"":384,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":388,""end"":396,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":554,""end"":559,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":652,""end"":657,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":669,""end"":673,""text"":""word"",""labels"":[""APP""]},{""start"":680,""end"":684,""text"":""word"",""labels"":[""APP""]},{""start"":748,""end"":751,""text"":""SSL"",""labels"":[""FEATURE""]}]",178.478,"To do this, you need to set up Gmail to send emails via an ""external"" mail server. However, since the alias domain is already registered with Google, you can in fact set this ""external"" server to their servers and have it work just fine! Google Workspace Admin -> Apps -> Google Workspace -> Gmail -> End user access -> Enable Allow per-user outbound gateways in Domain admin. Gmail -> Settings -> Accounts -> Edit Info (on alias account) -> Next Step -> Send through example.com SMTP servers (recommended for professional domains)... SMTP Sever: smtp.gmail.com, Port 465 Username: alex@example.co.uk (Note: not the alias domain login, but your main Gmail login) Password: (Password for the above account) Select Always use a secure connections (SSL) when sending mail. If you don't have this other domain added as an alias and are just sending from an additional email address you'll have to send via the email servers of this other domain. (Yes, I know I answered my own question, but it took me an age to figure this out, so I wanted to share it!)",2025-11-15T11:27:40.565484Z
11299,1,2025-11-15T11:28:32.564699Z,216,"[{""start"":355,""end"":361,""text"":""labels"",""labels"":[""UI_ELEMENT""]},{""start"":410,""end"":415,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":486,""end"":491,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":515,""end"":520,""text"":""Gmail"",""labels"":[""SERVICE""]}]",750.222,"One way is to log in using a mail client that supports IMAP . You can then export the emails to a backup location, but this is a bit laborious. If you want a continuous backup, you could try something like imapsync . This would require you to run your own backup IMAP server and schedule a regular task to perform the synchronisation. Edit : Preserving labels should work fine, but not quite in the way that Gmail handles them. I've not seen any IMAP or POP3 servers which handle the Gmail label system properly. Gmail presents each tag as a separate folder through IMAP, so as far as the user is concerned, the message exists in several places. (In fact, the inbox is just another label). If you synchronise your account to another IMAP server, you will essentially have multiple copies of the same message.",2025-11-15T11:28:32.564699Z
11300,1,2025-11-15T11:28:38.672686Z,217,"[{""start"":61,""end"":67,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":75,""end"":78,""text"":""API"",""labels"":[""FEATURE""]},{""start"":208,""end"":211,""text"":""API"",""labels"":[""FEATURE""]}]",211.355,"Web service which allows chat with mathematics formulas. The Google Charts API supports creating good looking formulas based upon LaTeX input: Does someone know an online chat service which makes use of that API to display discussed formulas, maybe with the use of editor such as seen in Knol ?",2025-11-15T11:28:38.672686Z
11301,1,2025-11-15T11:28:56.470120Z,218,"[{""start"":23,""end"":28,""text"":""https"",""labels"":[""FEATURE""]},{""start"":31,""end"":34,""text"":""ssl"",""labels"":[""FEATURE""]},{""start"":35,""end"":43,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":153,""end"":156,""text"":""SSL"",""labels"":[""FEATURE""]},{""start"":245,""end"":250,""text"":""https"",""labels"":[""FEATURE""]},{""start"":257,""end"":265,""text"":""facebook"",""labels"":[""SERVICE""]}]",214.233,"Yes - have a look at https://ssl.facebook.com/ , however I do not think it is intended for use. All links from this site will redirect you back to non-SSL. I suppose it's grand if you want to check your live feed securely. As a note: Going to https://www.facebook.com will throw a certificate error, so rather use the above link for access.",2025-11-15T11:28:56.470120Z
11302,1,2025-11-15T11:29:18.884147Z,220,"[{""start"":78,""end"":83,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":157,""end"":162,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":229,""end"":234,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":249,""end"":254,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":269,""end"":274,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":289,""end"":294,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":416,""end"":421,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":501,""end"":506,""text"":""gmail"",""labels"":[""SERVICE""]}]",228.795,"Not sure about other services, but another little-known trick that works in Gmail is this: Periods (.) are ignored. That means if your address is joesmith@gmail.com, email sent to all the following would still arrive: joesmith@gmail.com
joe.smith@gmail.com
j.oesmith@gmail.com
joesmit.h@gmail.com Personally, I always insert a period after the first letter when I want to filter out the messages as probable spam. Gmail filters will let you pick those out of the stream by just saying TO: j.oesmith@gmail.com",2025-11-15T11:29:18.884147Z
